,AR,CER,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,countries,duration,perason_rho,sharpe,time
1654,0.9998256050302123,0.9973871474043596,,,,DEU GBR NOR USA,15,-0.06767010266534629,0.00491100436886097,1990
1655,0.9897769046243496,0.8142285306051976,,,,DEU GBR NOR USA,20,-0.03296089711684613,-0.06774930230077783,1990
1656,0.999118065525547,0.9912143772197015,,,,DEU GBR NOR USA,10,0.076630656069265,-0.003934899940785817,1995
1657,0.9859849571868375,0.8091893182889986,,,,DEU GBR NOR USA,15,0.07816332895662854,-0.12601039988969562,1995
1658,0.9880114817448032,0.7856693871695593,,,,DEU GBR NOR USA,20,-0.009826858070541301,-0.1106146831170229,1995
1659,0.9755840225665084,0.7809659433739744,,,,DEU GBR NOR USA,10,0.035272168430570836,-0.2264718013923523,2000
1660,0.9817219121944629,0.7582663540694311,,,,DEU GBR NOR USA,15,-0.06797622442837033,-0.17426199610452942,2000
1661,0.9877766127776896,0.781942442157158,,,,DEU GBR NOR USA,20,-0.13572423073832385,-0.11749774231356368,2000
1662,0.9666427879463794,0.712328499305905,,,,DEU GBR NOR USA,10,-0.10740051171203162,-0.3163359741352305,2005
1663,0.9796426067990579,0.7345702250615767,,,,DEU GBR NOR USA,15,-0.18810459381273734,-0.19546558632890515,2005
1664,1.002824813775119,1.028605964866163,,,,DEU GBR NOR USA,10,-0.18624934614254424,0.0348645375798267,2010
1665,1.0447738746272834,1.5495193425659022,,,,AUS DEU GBR USA,10,-0.05581872361013314,0.18946764156899484,1985
1666,1.0244565075409515,1.4367504287917496,,,,AUS DEU GBR USA,15,-0.10427584155539252,0.11946295013664218,1985
1667,1.0174906882335688,1.4145192682115304,,,,AUS DEU GBR USA,20,-0.08162719355732119,0.09714212878815784,1985
1668,0.9902492949948264,0.9066741717035945,,,,AUS DEU GBR USA,10,-0.07323314523638136,-0.042540714724095915,1990
1669,0.9924578437406802,0.8926449995515239,,,,AUS DEU GBR USA,15,-0.0378170863777738,-0.038812011366768685,1990
1670,0.9862028660033496,0.7573998346902429,,,,AUS DEU GBR USA,20,0.0668035375571858,-0.08115524468122101,1990
1671,0.9908643396650438,0.9122975990369674,,,,AUS DEU GBR USA,10,-0.07907395985686942,-0.07779950968761698,1995
1672,0.983073227859274,0.7740748573576942,,,,AUS DEU GBR USA,15,0.11562514690755417,-0.13812132630933183,1995
1673,0.9905504105284719,0.8270497716975929,,,,AUS DEU GBR USA,20,0.04737147988890311,-0.0758881107780915,1995
1674,0.9764016216711927,0.7875365570882107,,,,AUS DEU GBR USA,10,0.10716218905641714,-0.1998688254982833,2000
1675,0.9885565588747847,0.8414327420046109,,,,AUS DEU GBR USA,15,0.01719786046742667,-0.0948639712425575,2000
1676,0.9948103683802758,0.9011686206123612,,,,AUS DEU GBR USA,20,-0.048548710890189695,-0.043676529612872876,2000
1677,0.9845911998722793,0.856187198447841,,,,AUS DEU GBR USA,10,0.2016176266959013,-0.12101165301761124,2005
1678,0.994237215568418,0.9169705409526056,,,,AUS DEU GBR USA,15,0.07869638273562866,-0.04740579900477355,2005
1679,1.0061478552538392,1.0631986436831617,,,,AUS DEU GBR USA,10,-0.24133278862526042,0.06937650796081839,2010
1680,0.9795587457435218,0.8134243018407733,,,,DEU GBR SWE USA,10,0.01016964709733572,-0.0930220158943383,1985
1681,0.9941695789114793,0.9160354097769079,,,,DEU GBR SWE USA,15,-0.10516218426923568,-0.020952507670027935,1985
1682,0.9933736816242819,0.87549363464663,,,,DEU GBR SWE USA,20,-0.08650885524036012,-0.029095302284133328,1985
1683,1.0147914565926193,1.1581352851436855,,,,DEU GBR SWE USA,10,-0.1398146300021126,0.0828704989944303,1990
1684,1.0067922585188118,1.1068786854537565,,,,DEU GBR SWE USA,15,-0.10484854459088871,0.04638008916462517,1990
1685,1.0025205428023,1.0516364042527169,,,,DEU GBR SWE USA,20,0.030682347744750413,0.0221311900389056,1990
1686,1.0022393909633198,1.022624063199494,,,,DEU GBR SWE USA,10,-0.1942534744640035,0.021678563902021202,1995
1687,0.9980802864849835,0.9715867753696569,,,,DEU GBR SWE USA,15,0.041528326334225846,-0.008238969140946338,1995
1688,0.9999089398755916,0.998180372121179,,,,DEU GBR SWE USA,20,-0.029305583088716093,0.004443924921237195,1995
1689,0.9885093686767422,0.8908427017410533,,,,DEU GBR SWE USA,10,0.22558363842963938,-0.09118328311354845,2000
1690,0.9941120716157441,0.9152262279269924,,,,DEU GBR SWE USA,15,0.07709435558770836,-0.0502948749026616,2000
1691,0.9958562738326583,0.9203081643069979,,,,DEU GBR SWE USA,20,0.0002850742488187119,-0.036262842879423454,2000
1692,0.9906737085986675,0.9105670800067405,,,,DEU GBR SWE USA,10,0.16859444918459718,-0.08307670227814744,2005
1693,0.9941397399926245,0.9156231457412229,,,,DEU GBR SWE USA,15,0.041145011396264565,-0.05453518345256603,2005
1694,1.0046107492416325,1.0470694119379111,,,,DEU GBR SWE USA,10,-0.2480444898637051,0.060354710859236306,2010
1695,1.0097975562762562,1.1023953106175142,,,,AUS DEU NOR USA,10,0.19223582756284713,0.06008281358910957,1985
1696,1.0083398261107164,1.1326517611137892,,,,AUS DEU NOR USA,15,0.10814511787693658,0.05568958564710406,1985
1697,1.0100082677689366,1.2203898227969145,,,,AUS DEU NOR USA,20,0.12993035503701078,0.0698478127306467,1985
1698,0.9972712559747066,0.9730488448622147,,,,AUS DEU NOR USA,10,-0.0696430294256144,-0.008526654532236546,1990
1699,1.0031573475766493,1.0484236621734628,,,,AUS DEU NOR USA,15,0.013856451122263604,0.02675830179806461,1990
1700,0.9980386607486949,0.9614955867603487,,,,AUS DEU NOR USA,20,0.18555686937913032,-0.006290977211988579,1990
1701,1.0033311224253596,1.033819729201472,,,,AUS DEU NOR USA,10,0.14707561357502336,0.030527385914417237,1995
1702,0.9964536222052702,0.9481025114144481,,,,AUS DEU NOR USA,15,0.3373136284460906,-0.019613614509677416,1995
1703,0.9954263243432647,0.9123940240927016,,,,AUS DEU NOR USA,20,0.24720038233205263,-0.02847904647765363,1995
1704,0.9864011171256429,0.8720219445346316,,,,AUS DEU NOR USA,10,0.326200230772226,-0.09683115782415112,2000
1705,0.9883798166464443,0.8391788878231321,,,,AUS DEU NOR USA,15,0.20842686190690538,-0.08565674511424684,2000
1706,0.9952589558795049,0.9093307674731014,,,,AUS DEU NOR USA,20,0.11612269234719826,-0.03483758872301553,2000
1707,0.98045709116306,0.820913981893596,,,,AUS DEU NOR USA,10,0.3494271842853068,-0.1380105870346304,2005
1708,0.9922258453576696,0.8895389910500633,,,,AUS DEU NOR USA,15,0.2001671251898555,-0.05826938429601027,2005
1709,1.0124754797313267,1.131977438817728,,,,AUS DEU NOR USA,10,-0.09370459033614527,0.13627707150784402,2010
1710,0.9647334836577361,0.6983849414455449,,,,DEU NOR SWE USA,10,0.1342113476904532,-0.1835438548138705,1985
1711,0.9881059296978705,0.8357247297337382,,,,DEU NOR SWE USA,15,0.010998633828667682,-0.058803933941013346,1985
1712,0.988115289369432,0.7873219981429921,,,,DEU NOR SWE USA,20,0.04453583432691116,-0.06552700736029904,1985
1713,0.9792798476056392,0.8111116165697349,,,,DEU NOR SWE USA,10,-0.1576960390309814,-0.09580091875223101,1990
1714,0.9822265572229792,0.764134404492416,,,,DEU NOR SWE USA,15,-0.06551305551516431,-0.09506125398110435,1990
1715,0.9808756489172819,0.6796401994514613,,,,DEU NOR SWE USA,20,0.11508205583153527,-0.10611748629858225,1990
1716,0.9885481454377314,0.8911922666988775,,,,DEU NOR SWE USA,10,0.03175114755101881,-0.07873424275259865,1995
1717,0.9846283919736536,0.7926486313506074,,,,DEU NOR SWE USA,15,0.2684977874095616,-0.10208156487329073,1995
1718,0.9878753199240093,0.7835066950823644,,,,DEU NOR SWE USA,20,0.16383276341617983,-0.08726324095930282,1995
1719,0.9861954798045623,0.8702054763543547,,,,DEU NOR SWE USA,10,0.345144894003633,-0.09728981477339364,2000
1720,0.9900089474253099,0.8601690457210841,,,,DEU NOR SWE USA,15,0.179386468258878,-0.07788362318877848,2000
1721,0.9933255418005912,0.8746454802722413,,,,DEU NOR SWE USA,20,0.08944129368354914,-0.05393422360051994,2000
1722,0.9761320181749978,0.7854163636954842,,,,DEU NOR SWE USA,10,0.2703590038756507,-0.18368829856582247,2005
1723,0.9851196640411628,0.7986347289005616,,,,DEU NOR SWE USA,15,0.12954978105479326,-0.12321072104790386,2005
1724,1.0113777059008873,1.119765377296773,,,,DEU NOR SWE USA,10,-0.26585405371966686,0.1344706340175302,2010
1725,0.9844337294754403,0.8548190294343575,,,,AUS DEU SWE USA,10,-0.01313287991546512,-0.060088968010290775,1985
1726,1.002486170757526,1.0379433233595856,,,,AUS DEU SWE USA,15,-0.10733210730380129,0.020404246747164668,1985
1727,1.0005742089636187,1.0115470416589594,,,,AUS DEU SWE USA,20,-0.09543089413799105,0.011047384908460476,1985
1728,0.9950149801015733,0.9512598411206441,,,,AUS DEU SWE USA,10,-0.18560171088716393,-0.014008279246135716,1990
1729,0.9949643968995666,0.9270680358730907,,,,AUS DEU SWE USA,15,-0.14491328957525093,-0.01904471591176027,1990
1730,0.9914388496349384,0.8420127263130875,,,,AUS DEU SWE USA,20,-0.006799055128523503,-0.041400974557525255,1990
1731,0.996495314954258,0.9654961019184785,,,,AUS DEU SWE USA,10,-0.18818880393377324,-0.013449554646297969,1995
1732,0.9912822849534645,0.876915149226789,,,,AUS DEU SWE USA,15,0.01911484464990618,-0.04796475297455298,1995
1733,0.9979845650814771,0.9604538240770716,,,,AUS DEU SWE USA,20,-0.006380824215945526,-0.0072033870569083785,1995
1734,0.9827584746340599,0.8403450299825532,,,,AUS DEU SWE USA,10,0.13980609547779807,-0.1366302928476485,2000
1735,0.994485708689525,0.9203998793983289,,,,AUS DEU SWE USA,15,0.061883741529387935,-0.040808826004959754,2000
1736,1.0032517320871053,1.0670834004802427,,,,AUS DEU SWE USA,20,-0.010490828514136158,0.03348778788164215,2000
1737,0.9884935962787951,0.8907287746555306,,,,AUS DEU SWE USA,10,0.2526707230278051,-0.08668957210508142,2005
1738,1.0021466530628333,1.0326836313650518,,,,AUS DEU SWE USA,15,0.11819950102548077,0.023529352700992087,2005
1739,1.0221536807964795,1.244941492787836,,,,AUS DEU SWE USA,10,-0.2814038668709013,0.24209615041453944,2010
1740,0.997640407978701,0.9766562135635855,,,,GBR ITA NOR USA,10,-0.2858199872703506,-0.0007203902927528199,1985
1741,1.0152559892729633,1.2549311533859775,,,,GBR ITA NOR USA,15,-0.29218036680964904,0.07845726306968802,1985
1742,1.0086717310772366,1.1884939907376795,,,,GBR ITA NOR USA,20,-0.21069094509789948,0.0520823702967438,1985
1743,1.0428086443205162,1.520622124449066,,,,GBR ITA NOR USA,10,-0.19188926342772555,0.21959318210837644,1990
1744,1.0246119368031728,1.440119047339183,,,,GBR ITA NOR USA,15,-0.09082364806438482,0.1463199357846152,1990
1745,1.0149159102064238,1.344625101814266,,,,GBR ITA NOR USA,20,0.10082662502975656,0.09133273538351659,1990
1746,1.0003980061553874,1.0039877444298018,,,,GBR ITA NOR USA,10,0.18603609518165243,0.008509358049046994,1995
1747,0.9957007497523533,0.9374135600584435,,,,GBR ITA NOR USA,15,0.34982121742068156,-0.022174159675912006,1995
1748,1.0079993481956635,1.1727488766552145,,,,GBR ITA NOR USA,20,0.2807579651452514,0.048128351916322934,1995
1749,0.9862979851820766,0.8711105169796072,,,,GBR ITA NOR USA,10,0.3678541437273591,-0.08868835744291215,2000
1750,1.0057491861328391,1.0898006213678904,,,,GBR ITA NOR USA,15,0.270518893498509,0.03581356187569206,2000
1751,1.007308084578992,1.156768334246716,,,,GBR ITA NOR USA,20,0.16400820577726566,0.0433518401458322,2000
1752,1.0082067424597012,1.0851533507288404,,,,GBR ITA NOR USA,10,0.34373782456915714,0.04284585000923478,2005
1753,1.009469629379653,1.1518354911096145,,,,GBR ITA NOR USA,15,0.20111165403730433,0.04958736486376169,2005
1754,1.0515929274180902,1.6536616612546322,,,,GBR ITA NOR USA,10,-0.06223745923787989,0.24640903853174884,2010
1755,1.0098609534114578,1.1030875174798633,,,,AUS GBR ITA USA,10,-0.17234581491410705,0.047674016502775654,1985
1756,1.0115882824136537,1.1886296981476734,,,,AUS GBR ITA USA,15,-0.19920050996390098,0.05727221340467166,1985
1757,1.0049877937825933,1.1046272181891625,,,,AUS GBR ITA USA,20,-0.1622799497824182,0.03188009920409313,1985
1758,1.0150221761081812,1.1607707162632248,,,,AUS GBR ITA USA,10,-0.1505999332644804,0.07871700901792546,1990
1759,1.0050652871643242,1.0787370778800676,,,,AUS GBR ITA USA,15,-0.10276891582636337,0.035169411325850095,1990
1760,1.002066263174249,1.0421466034983629,,,,AUS GBR ITA USA,20,0.06463104864501083,0.018915496157470447,1990
1761,1.0087772077852142,1.091334307721834,,,,AUS GBR ITA USA,10,0.07683344588055886,0.06304174650035436,1995
1762,1.003532244585084,1.0543165386589155,,,,AUS GBR ITA USA,15,0.25043370099868184,0.028768588494093587,1995
1763,1.0148664921990764,1.3433162650090436,,,,AUS GBR ITA USA,20,0.20819852076756565,0.07878171458672148,1995
1764,0.9883870149449452,0.8897405155101222,,,,AUS GBR ITA USA,10,0.2591586570914944,-0.07979885076557672,2000
1765,1.0083962200308494,1.133628148945259,,,,AUS GBR ITA USA,15,0.19499495981387358,0.04743584052758931,2000
1766,1.0110682357972554,1.2462619395371521,,,,AUS GBR ITA USA,20,0.10637853449741384,0.061605180168819926,2000
1767,1.013889592880353,1.1478851872836398,,,,AUS GBR ITA USA,10,0.2922977042325618,0.06391743176541533,2005
1768,1.0156328350898167,1.2619355131584309,,,,AUS GBR ITA USA,15,0.16761795536160787,0.07592159632336015,2005
1769,1.0565882256767585,1.7339035748735192,,,,AUS GBR ITA USA,10,-0.06555510949705552,0.28734604822724835,2010
1770,0.9437105841224872,0.5603026835798128,,,,GBR ITA SWE USA,10,-0.22554536935982247,-0.20954559817484528,1985
1771,0.9833379228237776,0.7772429785598816,,,,GBR ITA SWE USA,15,-0.2566996096708192,-0.05462388221754671,1985
1772,0.9861525000626133,0.756626593112844,,,,GBR ITA SWE USA,20,-0.2321210491199491,-0.05087305534949316,1985
1773,1.0234170011569188,1.2604119477820674,,,,GBR ITA SWE USA,10,-0.2277443332854977,0.10765249042711172,1990
1774,1.0137298079533332,1.2269794958277571,,,,GBR ITA SWE USA,15,-0.20055277517717632,0.0748846549500221,1990
1775,1.009526613955918,1.2088027881503969,,,,GBR ITA SWE USA,20,-0.0030611240363250247,0.0564196261359684,1990
1776,1.013217213351481,1.1403374824297932,,,,GBR ITA SWE USA,10,-0.11856014002356587,0.08524773875348267,1995
1777,1.0077897789067198,1.1234443060220813,,,,GBR ITA SWE USA,15,0.1456329701372368,0.053317073654335446,1995
1778,1.0183624234962845,1.4389553513135027,,,,GBR ITA SWE USA,20,0.17053706775426739,0.09571779821122776,1995
1779,0.98779885792914,0.8844593932480851,,,,GBR ITA SWE USA,10,0.32863504293562107,-0.08263087064224633,2000
1780,1.008350256713219,1.1328532888650478,,,,GBR ITA SWE USA,15,0.25813197579528674,0.04833412873758512,2000
1781,1.0106195457083424,1.2352471700062313,,,,GBR ITA SWE USA,20,0.1510304850178379,0.0605153724831985,2000
1782,1.0191189127258324,1.208474117779867,,,,GBR ITA SWE USA,10,0.3532136651377704,0.08753402672092979,2005
1783,1.0185654257510868,1.3177030500647535,,,,GBR ITA SWE USA,15,0.20478314198849099,0.09106845417178872,2005
1784,1.05011025419735,1.6304967006323332,,,,GBR ITA SWE USA,10,-0.01964350152867779,0.2360438347967032,2010
1785,0.9910252411568867,0.9138028741158228,,,,AUS ITA NOR USA,10,0.1259164760684223,-0.03619326776515534,1985
1786,1.0032282779975172,1.049526968223076,,,,AUS ITA NOR USA,15,0.03617905711963194,0.024498755631213336,1985
1787,1.0026866427492753,1.0551266462002653,,,,AUS ITA NOR USA,20,0.056979140113202736,0.022407169118042733,1985
1788,1.0348001843006773,1.4078119149011596,,,,AUS ITA NOR USA,10,-0.11101427046069341,0.17190392917527467,1990
1789,1.0234263223645255,1.415323197235566,,,,AUS ITA NOR USA,15,-0.04912359449904686,0.13433665608559675,1990
1790,1.0134470995344913,1.3062360986794868,,,,AUS ITA NOR USA,20,0.12640150537958803,0.0813680297168502,1990
1791,0.997398178730424,0.9742808350450705,,,,AUS ITA NOR USA,10,0.1806794560540253,-0.010742665907183528,1995
1792,0.9929411015592758,0.8991874078466388,,,,AUS ITA NOR USA,15,0.342561514634022,-0.037830950651871156,1995
1793,1.0090729557508735,1.1979848760342997,,,,AUS ITA NOR USA,20,0.2810781565845869,0.05584741747228636,1995
1794,0.9865205437747111,0.8730784487088745,,,,AUS ITA NOR USA,10,0.30742499578803884,-0.08464081903167467,2000
1795,1.0101288136553772,1.1631999825815058,,,,AUS ITA NOR USA,15,0.2389643002432952,0.060561063435520916,2000
1796,1.0154147968696123,1.3579061497440263,,,,AUS ITA NOR USA,20,0.17290596508026324,0.08832300523864714,2000
1797,1.01721585703903,1.1860993510022815,,,,AUS ITA NOR USA,10,0.3626424780596282,0.08718758748097769,2005
1798,1.0219360487299451,1.3846386064749974,,,,AUS ITA NOR USA,15,0.25400197529496976,0.11294043527666196,2005
1799,1.0600285517379677,1.7911871834152227,,,,AUS ITA NOR USA,10,0.04460929709875976,0.29773674707032166,2010
1800,0.9684204974962684,0.7255357361509829,,,,ITA NOR SWE USA,10,0.03605259228616124,-0.13734357943826378,1985
1801,0.9947338767061427,0.923864622105168,,,,ITA NOR SWE USA,15,-0.02740297229545345,-0.016096416884594882,1985
1802,0.993712492636194,0.8814851357812348,,,,ITA NOR SWE USA,20,-0.0013168065623497122,-0.024718080451976952,1985
1803,1.0175758285870988,1.1903028239657103,,,,ITA NOR SWE USA,10,-0.16036790673493118,0.08727838830075008,1990
1804,1.0085190512464957,1.1357012935654571,,,,ITA NOR SWE USA,15,-0.09109008330783673,0.051641587035503866,1990
1805,1.0017675468285094,1.0359508815875165,,,,ITA NOR SWE USA,20,0.10464942237486756,0.017119415532376694,1990
1806,0.9957316951734274,0.9581219085427839,,,,ITA NOR SWE USA,10,0.056449944314640406,-0.023674432826536314,1995
1807,0.9910598880545989,0.8739685702981929,,,,ITA NOR SWE USA,15,0.3031166314694864,-0.052164221253723025,1995
1808,1.0090329937757876,1.1970363651377183,,,,ITA NOR SWE USA,20,0.27121243428004915,0.057167004079095904,1995
1809,0.9844820336317884,0.8552018872373529,,,,ITA NOR SWE USA,10,0.38207150823059155,-0.10085455528641163,2000
1810,1.0105980821946061,1.1713324636013338,,,,ITA NOR SWE USA,15,0.300494832654007,0.06443396746452852,2000
1811,1.0099013184178223,1.217807889746046,,,,ITA NOR SWE USA,20,0.20299333056214053,0.06134367429077402,2000
1812,1.01299430405023,1.1377906439029812,,,,ITA NOR SWE USA,10,0.3995466577319148,0.06906160960136243,2005
1813,1.0112644261020336,1.1829352178664505,,,,ITA NOR SWE USA,15,0.258404192052912,0.06376020528754263,2005
1814,1.0563793842217581,1.7304799179745805,,,,ITA NOR SWE USA,10,0.04511900841938495,0.2848729622010706,2010
1815,1.008133232310755,1.0843625138782442,,,,AUS ITA SWE USA,10,-0.005981043739699433,0.046268237957222264,1985
1816,1.0134742331631947,1.2223026055115813,,,,AUS ITA SWE USA,15,-0.1416034588188668,0.06859617309890127,1985
1817,1.0078507231076945,1.1692953828919415,,,,AUS ITA SWE USA,20,-0.1251847369599965,0.046462429980159745,1985
1818,1.0077461834216224,1.0802071137252014,,,,AUS ITA SWE USA,10,-0.21860922430129479,0.0413602897881996,1990
1819,1.0021901392850265,1.0333621027644455,,,,AUS ITA SWE USA,15,-0.1723947111049307,0.01902808510554903,1990
1820,0.9989693986336644,0.9795885366726619,,,,AUS ITA SWE USA,20,0.01400574439415584,0.0032842928039289237,1990
1821,0.9960968739726499,0.961642052296137,,,,AUS ITA SWE USA,10,-0.11592345772477453,-0.01613469927965283,1995
1822,0.9938490562315776,0.9116006173359741,,,,AUS ITA SWE USA,15,0.14988611962777804,-0.03009943687527062,1995
1823,1.0113169133909972,1.2524067797066318,,,,AUS ITA SWE USA,20,0.13509379451649656,0.06301554423722183,1995
1824,0.9839583407420363,0.8506629157490435,,,,AUS ITA SWE USA,10,0.3270550881089793,-0.10676709693738165,2000
1825,1.0104457790400414,1.168687232839449,,,,AUS ITA SWE USA,15,0.2096085945881162,0.05861272871789507,2000
1826,1.0166308803124764,1.3908040494998488,,,,AUS ITA SWE USA,20,0.11747176225658593,0.09056340142385143,2000
1827,1.0207572971054193,1.228040580644423,,,,AUS ITA SWE USA,10,0.30996600301792193,0.09549875692914456,2005
1828,1.0256208986355189,1.4614378975979145,,,,AUS ITA SWE USA,15,0.1781342263832451,0.12374444869333295,2005
1829,1.0610919852326717,1.8092354464526896,,,,AUS ITA SWE USA,10,-0.12748352974160657,0.3005956636783871,2010
1830,1.0141014065731841,1.1502851838365675,,,,AUS GBR NOR USA,10,-0.10039237243051978,0.07077209841667778,1985
1831,1.005609574277565,1.0875168756348514,,,,AUS GBR NOR USA,15,-0.12466186850530522,0.036003848150601085,1985
1832,1.0059433075236552,1.1258229899026686,,,,AUS GBR NOR USA,20,-0.08478182586272279,0.0401784789930212,1985
1833,0.9937679223942917,0.93940627775731,,,,AUS GBR NOR USA,10,-0.0919179722826968,-0.027184710142591963,1990
1834,0.9981424848541158,0.9724954233383103,,,,AUS GBR NOR USA,15,-0.0314893881147965,-0.005304184471279825,1990
1835,0.9942716810856224,0.8914590530026718,,,,AUS GBR NOR USA,20,0.11557429996983154,-0.03142171480387549,1990
1836,1.009321846118865,1.097241562969527,,,,AUS GBR NOR USA,10,0.08743930398466059,0.07565922342895583,1995
1837,1.0003862900808125,1.005810311458618,,,,AUS GBR NOR USA,15,0.2585245908627624,0.008356964534053324,1995
1838,0.995461477900515,0.9130386656423848,,,,AUS GBR NOR USA,20,0.20714257469503927,-0.029023326382043687,1995
1839,0.9869911369078506,0.8772527592364946,,,,AUS GBR NOR USA,10,0.22287187262246294,-0.09960115535514152,2000
1840,0.9849333041742042,0.7963387127766027,,,,AUS GBR NOR USA,15,0.16779457136175363,-0.11609606716892462,2000
1841,0.9935697932742213,0.8789569213664852,,,,AUS GBR NOR USA,20,0.11703306952084072,-0.05003205435541643,2000
1842,0.9747092462704535,0.7740447832027874,,,,AUS GBR NOR USA,10,0.33675572539082427,-0.18646656131043052,2005
1843,0.9895591661883901,0.8543500507108573,,,,AUS GBR NOR USA,15,0.23410296034101208,-0.08141258859622702,2005
1844,0.9946786985902094,0.9480502273407243,,,,AUS GBR NOR USA,10,-0.04574117408390129,-0.049136659356969224,2010
1845,0.9698725767970187,0.7364868292119563,,,,GBR NOR SWE USA,10,-0.032432987097354884,-0.1237257206814301,1985
1846,0.9857139204609966,0.8058907645113835,,,,GBR NOR SWE USA,15,-0.1406608378221048,-0.057905362124523074,1985
1847,0.9879471557384365,0.7846469754228351,,,,GBR NOR SWE USA,20,-0.09364118666455759,-0.05386867389312246,1985
1848,0.9953457062013634,0.9544259666729468,,,,GBR NOR SWE USA,10,-0.1691543198731758,-0.017129483476978704,1990
1849,0.9951215282163868,0.9292666959262127,,,,GBR NOR SWE USA,15,-0.0835101040660363,-0.022206822363893052,1990
1850,0.990747389700674,0.8303453073962144,,,,GBR NOR SWE USA,20,0.06921617288498493,-0.049701202126513515,1990
1851,0.9953791359023539,0.954734418286775,,,,GBR NOR SWE USA,10,-0.10918161894756484,-0.025988985106816975,1995
1852,0.9894646264276041,0.8531019647098441,,,,GBR NOR SWE USA,15,0.1180991487606076,-0.06540260828668287,1995
1853,0.986247407828801,0.7580842871760469,,,,GBR NOR SWE USA,20,0.08211474836325298,-0.09654484247089085,1995
1854,0.9869357275739443,0.8767603296508474,,,,GBR NOR SWE USA,10,0.3438174926756044,-0.09488836074533083,2000
1855,0.9834980262853795,0.7791076061507625,,,,GBR NOR SWE USA,15,0.2399221680438028,-0.1356703544655692,2000
1856,0.986891753969827,0.7680516108055024,,,,GBR NOR SWE USA,20,0.15728517435220546,-0.11154121858009497,2000
1857,0.9700339648403145,0.7377131028174155,,,,GBR NOR SWE USA,10,0.2859059144850526,-0.24347308208608567,2005
1858,0.9789881492409408,0.7272445198302935,,,,GBR NOR SWE USA,15,0.16223634534052556,-0.17959326361378464,2005
1859,0.9934273411079217,0.9361921715280108,,,,GBR NOR SWE USA,10,-0.061210656048128316,-0.06652748170492309,2010
1860,1.0005147223353748,1.0051584539223755,,,,AUS GBR SWE USA,10,-0.1269871419997478,0.011900376507978835,1985
1861,1.0054009324582225,1.0841377119789328,,,,AUS GBR SWE USA,15,-0.19854280310932457,0.03339317901766442,1985
1862,0.9975756004541676,0.9526126957606743,,,,AUS GBR SWE USA,20,-0.1523085891766917,-0.003803260624850216,1985
1863,1.0001820926079847,1.0018221691992086,,,,AUS GBR SWE USA,10,-0.15225846159360681,0.00875481880601536,1990
1864,0.991535661316286,0.880283479422224,,,,AUS GBR SWE USA,15,-0.08772259614755139,-0.04327066134262169,1990
1865,0.9924597932328834,0.859524837674216,,,,AUS GBR SWE USA,20,0.01787068276250324,-0.04124001630771898,1990
1866,0.9874425482631354,0.8812737914826173,,,,AUS GBR SWE USA,10,-0.143863312093687,-0.07021009001879672,1995
1867,0.9900337065562669,0.8604917964242715,,,,AUS GBR SWE USA,15,0.014734522093529533,-0.06008908495257489,1995
1868,0.9942261361814096,0.8906427016107489,,,,AUS GBR SWE USA,20,-0.005002856051939331,-0.035567170682937285,1995
1869,0.9862535802306633,0.8707183527672229,,,,AUS GBR SWE USA,10,0.18725756256785867,-0.11996691247801752,2000
1870,0.9930911291949499,0.9012275878436098,,,,AUS GBR SWE USA,15,0.10344088527554048,-0.059866456632115705,2000
1871,0.9979976230842099,0.9607051940513596,,,,AUS GBR SWE USA,20,0.05002330613065558,-0.015991400075986272,2000
1872,0.9927919320250687,0.9302221847247882,,,,AUS GBR SWE USA,10,0.1964057227699049,-0.05872608317077293,2005
1873,0.9994386113283653,0.9916133244713606,,,,AUS GBR SWE USA,15,0.10938340479296547,-0.0013649058341903542,2005
1874,1.001360065369744,1.013682310295246,,,,AUS GBR SWE USA,10,-0.055368965926746484,0.019282088690878673,2010
1875,1.000974700779075,1.0097885242755666,,,,AUS NOR SWE USA,10,0.2783488211912848,0.01332055684671034,1985
1876,1.0086389924349228,1.1377022805282007,,,,AUS NOR SWE USA,15,0.12972423339134023,0.051522103119524494,1985
1877,1.0040082391499319,1.0832919979530935,,,,AUS NOR SWE USA,20,0.1177002188567008,0.029542938768307526,1985
1878,0.9980659379671848,0.9808294406175514,,,,AUS NOR SWE USA,10,0.008783005099008092,0.0006064640093381393,1990
1879,0.995453054675048,0.9339215562480055,,,,AUS NOR SWE USA,15,0.02205657990834358,-0.015320535476607574,1990
1880,0.9908168560541224,0.8315104782228706,,,,AUS NOR SWE USA,20,0.1678775162842025,-0.04186637902676829,1990
1881,0.9950860764895187,0.9519268278166294,,,,AUS NOR SWE USA,10,-0.10023319203751342,-0.02425038513299479,1995
1882,0.9890333695383752,0.847541344918685,,,,AUS NOR SWE USA,15,0.16442569647135183,-0.06282509956626695,1995
1883,0.9909874766840707,0.8343789230453161,,,,AUS NOR SWE USA,20,0.13278830500520178,-0.054721814725807026,1995
1884,0.9787435442942211,0.8066336429012605,,,,AUS NOR SWE USA,10,0.2972707564691407,-0.14831609195135237,2000
1885,0.9847490158381424,0.7941065226978945,,,,AUS NOR SWE USA,15,0.21715411061198792,-0.11152643280507028,2000
1886,0.9948046796865817,0.9010655619002943,,,,AUS NOR SWE USA,20,0.15015906647498084,-0.037561347482043386,2000
